employee_id,hire_date,exit_date,exit_type,exit_reason,country,site,department,job_level,gender,age,contract_type,work_model,fte,base_salary_eur,salary_band_mid_eur,compa_ratio,tenure_months,months_since_promotion,performance_rating,engagement_score
E00203,2019-02-21,,,,DE,Munich,Sales,L1,M,49,Permanent,Hybrid,0.8,43900,39900,1.1,88,18,4,72
E00204,2019-06-14,2025-11-25,Voluntary,Career progression,DE,Munich,Customer Service,L4,M,35,Permanent,Onsite,1.0,78250,71800,1.09,77,77,4,61
E00205,2021-10-12,,,,IT,Milan,Operations,L2,M,35,Permanent,Onsite,1.0,31800,30900,1.029,56,16,3,78
E00206,2023-05-15,,,,PL,Krakow,Customer Service,L1,F,32,Permanent,Onsite,1.0,20400,18900,1.079,37,37,3,44
E00207,2020-03-13,2025-08-17,Voluntary,Career progression,PL,Krakow,Customer Service,L4,M,31,Fixed-term,Hybrid,1.0,39500,39700,0.995,65,23,3,60
E00208,2022-05-04,,,,DE,Munich,Tech,L3,M,51,Permanent,Hybrid,1.0,78550,76000,1.034,49,38,4,57
E00209,2024-10-13,,,,DE,Munich,Customer Service,L3,M,46,Permanent,Remote,1.0,50200,54700,0.918,20,12,2,57
E00210,2016-09-05,2025-07-02,Voluntary,Compensation,IT,Milan,Sales,L4,M,38,Fixed-term,Hybrid,1.0,51800,57300,0.904,106,35,2,43
E00211,2021-11-25,2025-12-13,Voluntary,Personal reasons,DE,Munich,Tech,L3,M,41,Permanent,Hybrid,1.0,73550,76000,0.968,49,49,2,62
E00212,2021-02-16,,,,ES,Barcelona,Tech,L1,F,32,Fixed-term,Onsite,1.0,30350,31200,0.973,64,31,3,70
E00213,2015-02-09,,,,IT,Milan,Tech,L5,M,60,Permanent,Remote,1.0,101400,94200,1.076,136,20,3,60
E00214,2025-08-20,2026-06-27,Voluntary,Compensation,PL,Krakow,Sales,L1,M,35,Fixed-term,Hybrid,0.8,20100,22000,0.914,10,10,3,67
E00215,2023-01-19,,,,PL,Krakow,HR,L1,M,32,Permanent,Hybrid,1.0,19850,21000,0.945,41,14,3,75
E00216,2025-07-11,,,,PL,Krakow,Operations,L1,F,36,Permanent,Onsite,1.0,17850,20000,0.892,11,11,2,58
E00217,2024-07-03,,,,ES,Barcelona,Customer Service,L1,M,26,Fixed-term,Onsite,1.0,22200,22500,0.987,23,23,4,70
E00218,2015-04-30,,,,IT,Milan,Operations,L5,F,49,Permanent,Onsite,1.0,80550,71600,1.125,134,13,4,61
E00219,2022-02-01,2025-11-22,Voluntary,Career progression,DE,Munich,Customer Service,L3,F,32,Permanent,Hybrid,0.8,49500,54700,0.905,45,45,3,36
E00220,2021-05-22,,,,DE,Munich,Operations,L3,M,36,Permanent,Onsite,0.8,64050,57800,1.108,61,15,4,85
E00221,2019-10-20,2025-09-14,Voluntary,Compensation,IT,Milan,Customer Service,L3,M,29,Permanent,Onsite,1.0,32200,37400,0.861,71,71,4,40
E00222,2024-12-23,,,,IT,Milan,Tech,L2,M,22,Permanent,Hybrid,1.0,42400,40600,1.044,18,18,4,81
E00223,2024-02-08,,,,ES,Barcelona,Finance,L5,M,35,Permanent,Remote,0.8,86350,79800,1.082,28,28,3,63
E00224,2022-05-18,,,,IT,Milan,Operations,L2,M,31,Permanent,Hybrid,1.0,34350,30900,1.112,49,49,4,74
E00225,2025-01-04,2025-08-08,Voluntary,Work-life balance,DE,Munich,Finance,L2,F,37,Fixed-term,Hybrid,1.0,51750,52300,0.989,7,3,3,59
E00226,2026-04-16,,,,DE,Munich,Tech,L3,F,30,Fixed-term,Onsite,1.0,61400,76000,0.808,2,2,3,55
E00227,2023-03-16,,,,PL,Krakow,Tech,L4,M,34,Permanent,Remote,1.0,61850,55100,1.123,39,39,4,61
E00228,2023-08-11,,,,IT,Milan,Customer Service,L1,M,31,Fixed-term,Hybrid,1.0,24250,23400,1.036,34,17,4,66
E00229,2020-01-11,,,,IT,Milan,Tech,L2,M,45,Permanent,Hybrid,1.0,45300,40600,1.116,77,38,1,53
E00230,2022-12-21,,,,PL,Krakow,Customer Service,L1,F,35,Permanent,Hybrid,0.8,16700,18900,0.884,42,42,2,39
E00231,2023-07-08,,,,PL,Krakow,Customer Service,L3,F,33,Fixed-term,Onsite,1.0,30200,30200,1.0,35,21,4,66
E00232,2025-10-24,,,,PL,Krakow,Operations,L1,F,24,Permanent,Hybrid,1.0,17200,20000,0.86,8,8,3,59
E00233,2025-12-19,,,,ES,Barcelona,Operations,L2,F,37,Permanent,Onsite,1.0,24750,29700,0.833,6,6,3,49
E00234,2024-02-14,,,,PL,Krakow,Operations,L4,M,30,Permanent,Onsite,1.0,46200,41900,1.103,28,7,2,70
E00235,2021-11-17,,,,IT,Milan,Finance,L2,F,30,Permanent,Onsite,1.0,35750,35800,0.999,55,55,2,63
E00236,2024-09-16,,,,PL,Krakow,Tech,L3,M,30,Permanent,Hybrid,1.0,42150,42000,1.004,21,21,3,60
E00237,2025-11-11,,,,DE,Munich,Sales,L2,M,36,Permanent,Hybrid,1.0,40950,49900,0.821,7,7,4,52
E00238,2021-08-11,,,,IT,Milan,Customer Service,L2,M,28,Permanent,Remote,1.0,29550,29200,1.012,58,27,3,63
E00239,2025-07-01,2026-01-18,Voluntary,Career progression,IT,Milan,Customer Service,L3,F,20,Fixed-term,Hybrid,0.8,27550,37400,0.737,6,6,3,55
E00240,2023-06-10,,,,DE,Munich,Finance,L2,M,38,Permanent,Remote,1.0,59850,52300,1.144,36,12,3,69
E00241,2020-06-21,,,,ES,Barcelona,Sales,L5,M,32,Permanent,Hybrid,1.0,83550,76100,1.098,72,28,4,58
E00242,2020-09-10,,,,PL,Krakow,Sales,L1,M,49,Permanent,Hybrid,1.0,22900,22000,1.041,69,35,2,56
E00243,2017-11-05,,,,ES,Barcelona,Customer Service,L5,M,39,Permanent,Remote,1.0,71500,65200,1.097,103,17,4,71
E00244,2019-10-10,2025-07-02,Voluntary,Career progression,PL,Krakow,Customer Service,L4,M,51,Fixed-term,Hybrid,0.8,40250,39700,1.014,69,29,3,66
E00245,2024-06-04,,,,DE,Munich,Operations,L2,F,37,Permanent,Hybrid,1.0,47700,45100,1.058,24,12,2,86
E00246,2025-08-12,,,,IT,Milan,Customer Service,L5,F,25,Fixed-term,Hybrid,1.0,70900,67900,1.044,10,10,3,70
E00247,2015-04-24,,,,IT,Milan,Operations,L2,F,36,Fixed-term,Onsite,0.8,31850,30900,1.031,134,16,3,83
E00248,2020-02-22,,,,IT,Milan,Customer Service,L1,F,31,Fixed-term,Hybrid,1.0,25550,23400,1.092,76,76,2,38
E00249,2024-09-14,2025-10-28,Voluntary,Relocation,PL,Krakow,Tech,L1,M,33,Permanent,Hybrid,1.0,26350,26200,1.006,13,9,3,67
E00250,2024-12-22,2025-08-15,Involuntary,Conduct,PL,Krakow,Finance,L1,F,26,Permanent,Remote,1.0,20950,23100,0.907,8,8,3,49
E00251,2022-04-04,2025-10-15,Voluntary,Manager / leadership,IT,Milan,Sales,L3,M,46,Permanent,Hybrid,1.0,49950,43700,1.143,42,13,5,81
E00252,2024-06-15,,,,ES,Barcelona,Operations,L1,M,45,Fixed-term,Hybrid,1.0,24500,23800,1.029,24,21,3,80
E00253,2022-10-16,2025-09-09,Voluntary,Personal reasons,DE,Munich,Customer Service,L3,M,23,Permanent,Hybrid,0.8,54200,54700,0.991,35,35,3,60
E00254,2023-07-15,,,,PL,Krakow,Sales,L1,F,38,Permanent,Hybrid,1.0,22250,22000,1.011,35,35,1,68
E00255,2024-10-13,,,,PL,Krakow,Customer Service,L3,F,23,Permanent,Onsite,1.0,28800,30200,0.954,20,20,3,64
E00256,2024-02-14,2026-05-10,Voluntary,Personal reasons,IT,Milan,Customer Service,L1,F,31,Permanent,Hybrid,1.0,23600,23400,1.009,27,27,3,44
E00257,2020-06-13,2026-05-19,Voluntary,Work-life balance,IT,Milan,Operations,L2,F,43,Permanent,Hybrid,1.0,31400,30900,1.016,71,71,3,60
E00258,2022-01-13,,,,IT,Milan,Operations,L1,M,37,Permanent,Hybrid,1.0,25400,24700,1.028,53,13,3,64
E00259,2024-02-10,,,,DE,Munich,Sales,L2,F,40,Permanent,Onsite,1.0,47900,49900,0.96,28,28,2,61
E00260,2023-03-02,,,,IT,Milan,Customer Service,L4,M,22,Permanent,Remote,1.0,50600,49100,1.031,39,6,3,70
E00261,2024-08-22,,,,PL,Krakow,Operations,L2,M,26,Permanent,Remote,1.0,23050,24900,0.926,22,12,3,63
E00262,2017-09-01,,,,PL,Krakow,Sales,L2,M,32,Permanent,Hybrid,1.0,29800,27600,1.08,105,22,4,68
E00263,2020-07-21,2025-08-18,Voluntary,Compensation,PL,Krakow,Operations,L1,M,30,Permanent,Onsite,1.0,19850,20000,0.993,61,61,3,61
E00264,2023-03-21,,,,ES,Barcelona,Customer Service,L2,F,28,Permanent,Hybrid,1.0,26100,28100,0.929,39,3,4,60
E00265,2018-06-24,,,,PL,Krakow,Tech,L2,M,45,Permanent,Hybrid,1.0,31800,32800,0.97,96,96,4,64
E00266,2023-01-22,2026-01-26,Voluntary,Compensation,PL,Krakow,Customer Service,L2,F,35,Permanent,Onsite,1.0,20400,23600,0.864,36,12,2,38
E00267,2018-02-09,,,,DE,Munich,Operations,L3,M,38,Permanent,Hybrid,1.0,63200,57800,1.093,100,100,3,70
E00268,2026-03-30,2026-06-07,Voluntary,Better external offer,PL,Krakow,Operations,L5,F,35,Fixed-term,Hybrid,1.0,51500,57900,0.889,3,3,1,43
E00269,2026-04-03,,,,PL,Krakow,Tech,L5,F,30,Fixed-term,Hybrid,1.0,64450,76100,0.847,2,2,3,58
E00270,2020-07-20,,,,PL,Krakow,Operations,L4,M,34,Permanent,Hybrid,1.0,38500,41900,0.919,71,17,4,72
E00271,2021-02-08,,,,IT,Milan,Tech,L3,F,34,Permanent,Onsite,1.0,57650,52000,1.109,64,64,3,53
E00272,2025-11-14,,,,PL,Krakow,Customer Service,L2,M,37,Fixed-term,Hybrid,1.0,22600,23600,0.958,7,7,2,74
E00273,2025-07-24,2025-10-27,Voluntary,Personal reasons,DE,Munich,Customer Service,L3,M,27,Fixed-term,Hybrid,1.0,46350,54700,0.847,3,3,3,62
E00274,2022-12-26,,,,IT,Milan,Operations,L4,M,30,Permanent,Hybrid,1.0,51100,51900,0.985,42,13,3,82
E00275,2024-10-06,,,,PL,Krakow,Sales,L2,F,24,Permanent,Onsite,1.0,26500,27600,0.96,20,20,3,67
E00276,2023-03-20,,,,IT,Milan,Customer Service,L2,M,47,Permanent,Remote,1.0,31550,29200,1.08,39,39,2,69
E00277,2023-12-02,,,,ES,Barcelona,Operations,L3,M,23,Fixed-term,Hybrid,1.0,39150,38000,1.03,30,30,3,68
E00278,2012-12-25,,,,PL,Krakow,Operations,L3,F,43,Fixed-term,Remote,1.0,34850,31900,1.092,162,43,3,64
E00279,2022-04-17,,,,DE,Munich,Operations,L3,M,44,Permanent,Onsite,1.0,57550,57800,0.996,50,50,2,56
E00280,2012-07-04,,,,PL,Krakow,Sales,L2,F,48,Permanent,Onsite,1.0,27300,27600,0.989,167,13,4,74
E00281,2020-03-23,,,,ES,Barcelona,HR,L2,M,36,Permanent,Onsite,1.0,30900,31200,0.99,75,15,3,74
E00282,2022-12-11,2025-09-01,Voluntary,Better external offer,PL,Krakow,Tech,L2,M,25,Permanent,Hybrid,1.0,35850,32800,1.093,33,33,5,54
E00283,2015-07-19,,,,DE,Munich,Customer Service,L1,F,42,Permanent,Hybrid,1.0,37350,34200,1.092,131,131,4,68
E00284,2020-11-13,,,,DE,Munich,Tech,L2,M,46,Permanent,Onsite,1.0,54000,59400,0.909,67,6,3,31
E00285,2025-10-01,,,,PL,Krakow,Finance,L3,F,38,Permanent,Hybrid,1.0,31850,37000,0.861,8,8,3,48
E00286,2018-03-02,2025-12-13,Voluntary,Work-life balance,PL,Krakow,Customer Service,L2,M,33,Permanent,Onsite,1.0,20200,23600,0.856,93,93,2,41
E00287,2024-09-23,,,,PL,Krakow,Sales,L2,M,22,Fixed-term,Hybrid,1.0,31550,27600,1.143,21,21,4,77
E00288,2015-04-23,,,,ES,Barcelona,Customer Service,L1,M,31,Permanent,Hybrid,1.0,24150,22500,1.073,134,14,3,71
E00289,2023-03-31,,,,PL,Krakow,Customer Service,L2,M,35,Permanent,Hybrid,1.0,24950,23600,1.057,39,20,3,69
E00290,2023-04-13,2026-06-07,Voluntary,Relocation,IT,Milan,Customer Service,L3,M,36,Permanent,Hybrid,1.0,39200,37400,1.048,38,25,4,59
E00291,2025-07-31,,,,IT,Milan,Finance,L2,F,25,Permanent,Onsite,1.0,29000,35800,0.81,11,11,5,67
E00292,2023-06-19,,,,PL,Krakow,HR,L2,F,38,Permanent,Hybrid,1.0,22100,26200,0.844,36,36,2,51
E00293,2024-09-05,,,,IT,Milan,Tech,L2,F,28,Permanent,Hybrid,1.0,42200,40600,1.039,21,10,1,65
E00294,2024-10-15,,,,PL,Krakow,Customer Service,L1,F,31,Permanent,Remote,1.0,16850,18900,0.892,20,10,4,62
E00295,2025-06-24,,,,IT,Milan,Sales,L2,M,37,Fixed-term,Remote,1.0,31500,34100,0.924,12,12,3,67
E00296,2019-05-08,2026-04-23,Voluntary,Work-life balance,IT,Milan,Customer Service,L4,F,34,Permanent,Remote,1.0,49600,49100,1.01,83,83,3,59
E00297,2024-01-14,,,,ES,Barcelona,Operations,L1,F,25,Permanent,Remote,1.0,23500,23800,0.987,29,24,3,76
E00298,2022-03-02,,,,DE,Munich,Operations,L1,M,36,Permanent,Onsite,1.0,36250,36100,1.004,51,51,4,58
E00299,2025-05-03,2026-03-01,Voluntary,Compensation,IT,Milan,Operations,L3,M,20,Fixed-term,Hybrid,1.0,35050,39500,0.887,10,10,2,49
E00300,2025-11-20,,,,IT,Milan,Tech,L2,F,23,Permanent,Remote,1.0,37950,40600,0.935,7,7,3,71
E00301,2017-03-18,,,,IT,Milan,Sales,L4,F,43,Permanent,Hybrid,1.0,47700,57300,0.832,111,29,3,50
E00302,2022-05-10,,,,PL,Krakow,Finance,L2,M,41,Permanent,Hybrid,1.0,30300,28900,1.048,49,49,4,64
E00303,2020-10-12,,,,DE,Munich,Sales,L2,M,39,Permanent,Hybrid,1.0,54550,49900,1.093,68,68,3,54
E00304,2022-05-22,,,,PL,Krakow,Operations,L3,F,28,Permanent,Onsite,1.0,32500,31900,1.019,49,12,5,74
E00305,2025-11-17,,,,DE,Munich,Operations,L2,M,35,Fixed-term,Hybrid,1.0,41950,45100,0.93,7,7,3,70
E00306,2016-04-10,,,,PL,Krakow,Tech,L5,M,42,Permanent,Remote,1.0,73950,76100,0.972,122,8,4,73
E00307,2024-04-19,,,,ES,Barcelona,Customer Service,L2,F,26,Permanent,Onsite,1.0,29550,28100,1.052,26,9,3,54
E00308,2026-03-15,,,,ES,Barcelona,Tech,L1,F,35,Fixed-term,Onsite,1.0,27600,31200,0.885,3,3,4,40
E00309,2025-05-30,,,,PL,Krakow,Operations,L4,M,34,Permanent,Onsite,1.0,38000,41900,0.907,13,13,5,54
E00310,2012-07-24,,,,PL,Krakow,Sales,L1,M,39,Permanent,Hybrid,1.0,22400,22000,1.018,167,27,3,53
E00311,2024-01-17,,,,PL,Krakow,Finance,L2,F,22,Permanent,Hybrid,1.0,32150,28900,1.112,29,29,4,53
E00312,2012-07-19,,,,IT,Milan,Operations,L1,F,40,Permanent,Onsite,1.0,25050,24700,1.014,167,167,3,63
E00313,2024-11-24,,,,PL,Krakow,Finance,L3,M,23,Fixed-term,Hybrid,1.0,37000,37000,1.0,19,19,2,69
E00314,2022-12-23,,,,ES,Barcelona,Sales,L1,F,43,Permanent,Hybrid,1.0,27000,26200,1.031,42,18,3,63
E00315,2024-06-24,,,,DE,Munich,Operations,L2,M,25,Permanent,Hybrid,1.0,36650,45100,0.813,24,15,5,72
E00316,2024-06-22,,,,PL,Krakow,Customer Service,L1,M,24,Permanent,Onsite,1.0,16600,18900,0.878,24,11,1,48
E00317,2025-07-19,2025-11-20,Voluntary,Relocation,PL,Krakow,Tech,L2,M,34,Fixed-term,Onsite,1.0,29600,32800,0.902,4,4,2,48
E00318,2022-04-13,,,,ES,Barcelona,Tech,L5,M,43,Fixed-term,Onsite,1.0,97200,90600,1.073,50,26,4,75
E00319,2020-08-01,,,,IT,Milan,Operations,L6,M,45,Permanent,Hybrid,1.0,96750,98800,0.979,70,70,4,76
E00320,2025-05-15,2026-04-24,Voluntary,Compensation,DE,Munich,Customer Service,L1,F,20,Permanent,Onsite,1.0,26850,34200,0.785,11,11,3,50
E00321,2023-11-21,,,,PL,Krakow,Finance,L4,M,29,Fixed-term,Hybrid,1.0,50550,48500,1.042,31,14,3,70
E00322,2022-10-31,,,,ES,Barcelona,Customer Service,L2,M,38,Permanent,Hybrid,0.8,27250,28100,0.97,44,19,4,76
E00323,2020-10-15,,,,IT,Milan,HR,L1,F,41,Fixed-term,Hybrid,1.0,24150,26000,0.929,68,68,4,65
E00324,2025-09-01,,,,DE,Munich,Operations,L3,M,30,Fixed-term,Hybrid,1.0,59900,57800,1.036,9,9,2,73
E00325,2020-07-15,,,,DE,Munich,Operations,L1,M,37,Permanent,Hybrid,1.0,36450,36100,1.01,71,31,3,68
E00326,2025-11-07,,,,PL,Krakow,HR,L1,F,20,Permanent,Remote,1.0,20500,21000,0.976,7,7,2,58
E00327,2025-12-09,,,,IT,Milan,Operations,L1,F,33,Permanent,Onsite,0.8,19000,24700,0.769,6,6,3,45
E00328,2020-12-30,,,,IT,Milan,Operations,L5,M,44,Fixed-term,Onsite,1.0,90450,71600,1.263,66,48,3,60
E00329,2017-11-04,,,,IT,Milan,Customer Service,L1,M,52,Permanent,Hybrid,1.0,24850,23400,1.062,103,103,4,59
E00330,2025-09-22,2026-06-26,Involuntary,Restructuring,ES,Barcelona,Customer Service,L4,M,24,Fixed-term,Hybrid,1.0,42400,47200,0.898,9,9,3,60
E00331,2024-06-18,,,,ES,Barcelona,Customer Service,L3,F,29,Permanent,Onsite,1.0,36600,36000,1.017,24,9,2,62
E00332,2018-09-24,2025-07-11,Voluntary,Work-life balance,ES,Barcelona,Operations,L1,F,56,Permanent,Onsite,1.0,22750,23800,0.956,82,82,3,58
E00333,2019-03-13,2026-05-03,Voluntary,Compensation,PL,Krakow,Operations,L1,F,47,Permanent,Onsite,1.0,18750,20000,0.938,86,86,5,63
E00334,2020-04-06,2026-01-28,Involuntary,Conduct,IT,Milan,Operations,L2,M,33,Permanent,Hybrid,1.0,27800,30900,0.9,69,69,3,44
E00335,2013-03-04,,,,IT,Milan,Operations,L3,M,44,Permanent,Hybrid,0.8,44000,39500,1.114,159,37,2,55
E00336,2020-08-01,,,,PL,Krakow,Customer Service,L5,M,32,Permanent,Remote,0.8,65700,54800,1.199,70,70,2,60
E00337,2021-04-09,,,,PL,Krakow,Tech,L3,M,39,Fixed-term,Onsite,1.0,45950,42000,1.094,62,13,4,80
E00338,2023-12-03,,,,DE,Munich,Customer Service,L1,F,22,Fixed-term,Hybrid,1.0,33450,34200,0.978,30,30,3,37
E00339,2025-05-02,2025-10-20,Voluntary,Better external offer,IT,Milan,Finance,L1,F,25,Fixed-term,Onsite,1.0,30500,28600,1.066,5,5,3,63
E00340,2025-12-07,,,,PL,Krakow,Operations,L3,F,29,Permanent,Onsite,1.0,28600,31900,0.897,6,6,3,52
E00341,2025-06-08,2026-01-09,Voluntary,Personal reasons,PL,Krakow,Finance,L2,M,39,Permanent,Remote,1.0,28250,28900,0.978,7,7,3,63
E00342,2025-03-08,,,,DE,Munich,Customer Service,L1,F,32,Fixed-term,Hybrid,1.0,36750,34200,1.075,15,15,3,68
E00343,2014-01-15,,,,DE,Munich,HR,L5,F,43,Permanent,Remote,1.0,101000,110200,0.917,149,24,2,48
E00344,2023-08-11,2025-10-08,Voluntary,Relocation,DE,Munich,Sales,L4,F,36,Permanent,Onsite,1.0,91150,83800,1.088,26,26,3,43
E00345,2013-05-15,,,,IT,Milan,Finance,L3,M,34,Fixed-term,Hybrid,1.0,41450,45800,0.905,157,157,4,55
E00346,2021-10-13,,,,PL,Krakow,HR,L4,F,37,Fixed-term,Hybrid,1.0,51100,44100,1.159,56,11,3,73
E00347,2021-08-12,,,,ES,Barcelona,HR,L1,M,37,Permanent,Onsite,1.0,27050,25000,1.082,58,13,4,82
E00348,2025-04-03,2025-12-28,Voluntary,Work-life balance,PL,Krakow,Tech,L2,M,39,Permanent,Remote,1.0,30150,32800,0.919,8,8,3,47
E00349,2023-04-26,,,,IT,Milan,HR,L1,M,25,Permanent,Hybrid,1.0,21300,26000,0.819,38,4,3,54
E00350,2022-07-01,,,,DE,Munich,Operations,L1,F,20,Permanent,Onsite,1.0,35100,36100,0.972,47,47,2,47
E00351,2022-06-17,,,,DE,Munich,Tech,L2,M,35,Permanent,Onsite,1.0,63350,59400,1.066,48,48,4,66
E00352,2015-06-21,,,,DE,Munich,Sales,L2,M,46,Permanent,Hybrid,1.0,49300,49900,0.988,132,41,3,69
E00353,2022-03-26,,,,ES,Barcelona,Tech,L3,F,37,Permanent,Hybrid,1.0,55200,50000,1.104,51,51,5,75
E00354,2026-02-17,,,,IT,Milan,Operations,L2,F,28,Fixed-term,Onsite,1.0,29100,30900,0.942,4,4,4,68
E00355,2016-02-10,,,,IT,Milan,Operations,L1,M,49,Permanent,Hybrid,1.0,22550,24700,0.913,124,124,4,39
E00356,2021-08-15,,,,ES,Barcelona,Customer Service,L3,F,31,Permanent,Onsite,1.0,37050,36000,1.029,58,58,4,55
E00357,2023-10-11,2025-07-04,Voluntary,Compensation,PL,Krakow,Sales,L2,F,34,Permanent,Hybrid,1.0,27600,27600,1.0,21,21,3,83
E00358,2025-11-14,,,,PL,Krakow,Customer Service,L4,F,35,Permanent,Hybrid,1.0,36550,39700,0.921,7,7,3,72
E00359,2024-11-05,,,,ES,Barcelona,Sales,L4,F,36,Permanent,Onsite,1.0,53000,55100,0.962,19,19,3,66
E00360,2024-07-08,,,,DE,Munich,Operations,L2,M,25,Permanent,Hybrid,0.8,45800,45100,1.016,23,4,4,68
E00361,2022-10-21,,,,IT,Milan,Tech,L2,F,39,Permanent,Onsite,1.0,34900,40600,0.86,44,13,3,42
E00362,2025-01-13,,,,IT,Milan,Operations,L5,M,30,Fixed-term,Hybrid,1.0,77900,71600,1.088,17,9,3,60
E00363,2025-12-08,,,,PL,Krakow,Operations,L2,M,38,Fixed-term,Hybrid,1.0,22550,24900,0.906,6,6,2,48
E00364,2024-12-11,,,,IT,Milan,Finance,L2,F,26,Permanent,Hybrid,0.8,36600,35800,1.022,18,15,2,79
E00365,2026-03-30,,,,DE,Munich,Operations,L2,F,31,Permanent,Hybrid,1.0,42900,45100,0.951,3,3,3,74
E00366,2019-08-25,2026-02-10,Voluntary,Work-life balance,PL,Krakow,Operations,L2,F,44,Permanent,Onsite,1.0,26750,24900,1.074,78,22,5,52
E00367,2025-01-25,,,,IT,Milan,Tech,L2,F,31,Permanent,Hybrid,1.0,35350,40600,0.871,17,11,4,62
E00368,2021-08-19,,,,ES,Barcelona,Tech,L1,M,29,Permanent,Onsite,1.0,29150,31200,0.934,58,22,3,71
E00369,2026-03-13,,,,PL,Krakow,Operations,L2,M,26,Permanent,Hybrid,1.0,23950,24900,0.962,3,3,1,65
E00370,2025-06-24,2026-04-05,Voluntary,Work-life balance,ES,Barcelona,Operations,L4,F,33,Fixed-term,Hybrid,1.0,44350,49900,0.889,10,10,4,64
E00371,2025-10-23,,,,ES,Barcelona,Operations,L2,M,35,Permanent,Onsite,1.0,31050,29700,1.045,8,8,4,73
E00372,2021-07-23,,,,PL,Krakow,Sales,L2,M,30,Permanent,Remote,1.0,29050,27600,1.053,59,15,3,70
E00373,2018-09-10,,,,PL,Krakow,Operations,L3,M,37,Permanent,Remote,1.0,34600,31900,1.085,93,93,4,59
E00374,2021-11-20,,,,DE,Munich,Customer Service,L2,M,39,Permanent,Remote,1.0,38750,42800,0.905,55,55,5,46
E00375,2022-08-23,,,,IT,Milan,Customer Service,L4,M,38,Permanent,Onsite,1.0,47350,49100,0.964,46,27,4,65
E00376,2024-04-16,,,,IT,Milan,Customer Service,L2,F,34,Permanent,Onsite,1.0,29250,29200,1.002,26,18,2,72
E00377,2019-12-27,,,,IT,Milan,Customer Service,L2,M,28,Permanent,Remote,1.0,33200,29200,1.137,78,78,2,50
E00378,2019-11-30,,,,IT,Milan,Operations,L2,F,52,Permanent,Remote,1.0,29400,30900,0.951,79,13,3,74
E00379,2025-10-13,,,,IT,Milan,Customer Service,L2,M,44,Permanent,Hybrid,1.0,25300,29200,0.866,8,8,4,70
E00380,2021-12-05,,,,PL,Krakow,Customer Service,L1,M,38,Permanent,Onsite,1.0,20500,18900,1.085,54,18,3,65
E00381,2021-11-07,2025-07-17,Voluntary,Compensation,PL,Krakow,Sales,L3,M,29,Fixed-term,Hybrid,1.0,36000,35300,1.02,44,44,3,49
E00382,2012-12-04,,,,DE,Munich,Customer Service,L2,F,47,Permanent,Hybrid,1.0,41450,42800,0.968,162,38,2,67
E00383,2019-11-12,2026-05-25,Voluntary,Career progression,IT,Milan,Customer Service,L1,M,42,Permanent,Hybrid,1.0,22200,23400,0.949,78,78,4,87
E00384,2026-04-06,,,,IT,Milan,Finance,L3,M,22,Permanent,Remote,1.0,42050,45800,0.918,2,2,3,49
E00385,2025-08-25,,,,IT,Milan,Sales,L1,F,22,Permanent,Onsite,1.0,25100,27300,0.919,10,10,3,49
E00386,2022-03-12,,,,DE,Munich,Tech,L4,F,36,Permanent,Hybrid,1.0,98950,99800,0.991,51,28,3,57
E00387,2015-10-25,2025-10-07,Involuntary,Performance,PL,Krakow,Customer Service,L3,F,46,Permanent,Hybrid,1.0,31250,30200,1.035,120,120,2,53
E00388,2019-10-24,,,,IT,Milan,HR,L4,F,29,Permanent,Hybrid,1.0,45900,54600,0.841,80,30,4,41
E00389,2024-09-18,,,,IT,Milan,Operations,L1,F,31,Permanent,Hybrid,1.0,20200,24700,0.818,21,4,3,58
E00390,2025-02-24,,,,IT,Milan,Operations,L3,M,33,Permanent,Onsite,1.0,39800,39500,1.008,16,16,2,68
E00391,2025-06-01,,,,PL,Krakow,Customer Service,L3,M,44,Permanent,Remote,1.0,29250,30200,0.969,12,12,3,58
E00392,2017-06-05,,,,DE,Munich,Operations,L4,F,38,Fixed-term,Hybrid,1.0,67700,75800,0.893,108,3,2,63
E00393,2022-09-10,2025-11-27,Voluntary,Manager / leadership,ES,Barcelona,HR,L3,F,46,Permanent,Hybrid,1.0,39200,40000,0.98,38,38,3,49
E00394,2019-09-16,,,,IT,Milan,Operations,L1,F,33,Permanent,Hybrid,1.0,27150,24700,1.099,81,81,2,42
E00395,2020-03-30,2026-03-16,Voluntary,Career progression,ES,Barcelona,Tech,L1,M,37,Permanent,Hybrid,1.0,29850,31200,0.957,72,27,5,66
E00396,2025-07-30,,,,DE,Munich,HR,L4,M,29,Permanent,Hybrid,0.8,78000,79800,0.977,11,11,4,89
E00397,2025-04-09,,,,IT,Milan,Customer Service,L2,F,42,Fixed-term,Onsite,1.0,24350,29200,0.834,14,14,3,40
E00398,2022-06-14,,,,PL,Krakow,HR,L1,F,33,Permanent,Hybrid,1.0,23500,21000,1.119,48,15,3,72
E00399,2026-06-12,,,,PL,Krakow,Customer Service,L4,M,26,Fixed-term,Onsite,1.0,40000,39700,1.008,0,0,4,66
E00400,2015-12-26,,,,ES,Barcelona,Tech,L1,F,58,Permanent,Remote,1.0,30750,31200,0.986,126,126,3,58
E00401,2021-04-26,,,,IT,Milan,Operations,L3,M,29,Permanent,Remote,1.0,38250,39500,0.968,62,19,4,87
E00402,2024-09-03,,,,PL,Krakow,Customer Service,L2,M,25,Permanent,Hybrid,1.0,22800,23600,0.966,21,17,5,74
